Processes: 473 total, 9 running, 14 stuck, 450 sleeping, 4972 threads 
2026/05/25 23:28:39
Load Avg: 15.43, 13.31, 12.90 
CPU usage: 21.11% user, 52.49% sys, 26.39% idle 
SharedLibs: 179M resident, 50M data, 11M linkedit.
MemRegions: 222600 total, 523M resident, 20M private, 205M shared.
PhysMem: 8165M used (3239M wired), 26M unused.
VM: 16T vsize, 3153M framework vsize, 982560330(0) swapins, 987525651(0) swapouts.
Networks: packets: 30873200/36G in, 15576389/14G out.
Disks: 35553684/3967G read, 28735045/3868G written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS    %CPU_ME %CPU_OTHRS UID FAULTS    COW    MSGSENT   MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW    POWER INSTRS CYCLES USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
32193  neagent          0.0  00:00.06 2     1    49     1228K  0B     332K+  32193 1     sleeping *0[1]       0.00000  0.00000    501 2731       154    157        52         821        380        237        4       0         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32192  adid             0.0  00:00.06 2     1    36     784K   0B     308K   32192 1     sleeping  0[5]       0.00000  0.00000    265 1799       122    108        38         719        270        286        0       1         0.0   0          0          _fpsd                  N/A    N/A   N/A   N/A   N/A   N/A  
32191  akd              0.0  00:00.15 4     3    83     2480K  0B     732K+  32191 1     sleeping  0[2]       0.00000  0.00000    501 3419       230    252        78         2033       638        888        32      3         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32189  photolibraryd    0.0  00:00.08 2     1    46     1324K  0B     616K+  32189 1     sleeping  0[1]       0.00000  0.00000    501 2568       199    159        55         915        339        362        145     2         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32188  traceroute       0.0  00:00.01 1     0    22     560K   0B     460K   32188 31331 sleeping *0[1]       0.00000  0.00000    501 457        84     51         19         233        107        103        0       0         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32185  sandboxd         0.0  00:00.03 3     2    26     976K   0B     944K   32185 1     sleeping *0[1]       0.00000  0.00000    0   1273       140    95         36         725        206        126        17      2         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32184  cfprefsd         0.0  00:00.02 2     1    26     496K   0B     480K   32184 1     sleeping  0[0]       0.00000  0.00000    205 645        86     113        40         372        242        171        14      5         0.0   0          0          _locationd             N/A    N/A   N/A   N/A   N/A   N/A  
32183  AssetCacheLocato 0.0  00:00.09 3     2    48     1080K  0B     460K   32183 1     sleeping  0[90]      0.00000  0.00000    501 2256       142    251        142        2383       624        702        1       0         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32182  secinitd         0.0  00:00.08 3     2    41     936K   0B     908K   32182 1     sleeping  0[0]       0.00000  0.00000    205 1758       117    120        42         745        258        412        4       10        0.0   0          0          _locationd             N/A    N/A   N/A   N/A   N/A   N/A  
32181  com.apple.geod   0.0  00:00.01 1     0    22     552K   0B     536K   32181 1     sleeping  0[0]       0.00000  0.00000    205 680        116    88         33         434        185        115        0       2         0.0   0          0          _locationd             N/A    N/A   N/A   N/A   N/A   N/A  
32180  com.apple.AppSto 0.0  00:00.03 2     1    27     3384K  0B     3368K  32180 1     sleeping  0[1]       0.00000  0.00000    0   1581       115    86         37         460        177        88         0       0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32179  containermanager 0.0  00:00.04 2     1    34     980K   0B     952K   32179 1     sleeping  0[1]       0.00000  0.00000    0   1897       157    106        43         722        214        163        0       0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32178  installcoordinat 0.0  00:00.05 2     1    42     1056K  0B     1024K  32178 1     sleeping  0[1]       0.00000  0.00000    274 2036       156    105        35         870        235        487        3       0         0.0   0          0          _installcoordinationd  N/A    N/A   N/A   N/A   N/A   N/A  
32176  symptomsd-diag   0.0  00:00.10 2     1    42     1628K  0B     1024K  32176 1     sleeping  0[3]       0.00000  0.00000    0   2944       168    136        59         1741       338        521        88      4         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32175  cloudd           0.0  00:00.21 2     1    54     1876K  0B     1220K  32175 1     sleeping  0[3]       0.00000  0.00000    0   8101       210    157        193        5538       1098       1627       50      3         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32174  coresymbolicatio 0.0  00:00.04 2     1    21     680K   0B     252K   32174 1     sleeping  0[3]       0.00000  0.00000    0   1944       113    83         44         591        187        202        1       0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32167  auditd           0.0  00:00.05 2     1    32     644K   0B     628K   32167 1     sleeping *0[1]       0.00000  0.00000    0   846        233    99         40         1533       189        262        0       1         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32166  MusicCacheExtens 0.0  00:00.14 3     2    56     1612K  0B     720K+  32166 1     sleeping *0[1]       0.00000  0.00000    501 4184       227    235        105        1848       631        751        144     0         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32165  system_installd  0.0  00:00.04 2     1    44     1112K  0B     444K   32165 1     sleeping  0[3]       0.00000  0.00000    0   1875       154    1591       788        1034       1275       197        0       1         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32164  nehelper         0.0  00:00.10 2     1    48     1032K+ 0B     304K+  32164 1     sleeping  0[6]       0.00000  0.00000    0   2458       148    151        52         1155       290        575        19      4         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32163  com.apple.geod   0.0  00:00.41 3     2    65     3676K  0B     2064K  32163 1     sleeping  0[10]      0.00000  0.00000    501 5506       242    348        180        6529       1129       2687       99      11        0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32161  installd         0.0  00:00.07 2     1    45     1060K- 0B     868K   32161 1     sleeping  0[3]       0.00000  0.00000    0   1957       154    2435       1210       1180       1885       433        4       3         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32160  aned             0.0  00:00.06 2     1    33     972K-  0B     844K   32160 1     sleeping  0[3]       0.00000  0.00000    0   2251       136    118        56         937        258        331        3       0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32159  geodMachServiceB 0.0  00:00.06 2     1    47     1132K  0B     572K   32159 1     sleeping  0[3]       0.00000  0.00000    501 1878       159    236        76         1047       583        585        31      2         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32158  AssetCacheTether 0.0  00:00.16 2     1    27     1232K  0B     1172K  32158 1     sleeping  0[1]       0.00000  0.00000    0   2221       218    84         37         759        194        684        117     25        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32157  triald           0.0  00:00.17 3     2    56     1668K  0B     756K   32157 1     sleeping  0[5]       0.00000  0.00000    501 3502       179    211        77         1689       500        1265       83      14        0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32156  AssetCache       0.0  00:00.11 4     3    52     1760K  0B     932K   32156 1     sleeping  0[7]       0.00000  0.00000    235 3197       211    145        60         1523       352        730        30      4         0.0   0          0          _assetcache            N/A    N/A   N/A   N/A   N/A   N/A  
32155  ReportMemoryExce 0.0  00:00.04 3     2    40     956K   0B     324K   32155 1     sleeping  0[4]       0.00000  0.00000    269 1703       137    130        53         937        304        404        20      1         0.0   0          0          _reportmemoryexception N/A    N/A   N/A   N/A   N/A   N/A  
32154  replayd          0.0  00:00.12 3     2    39     1180K  0B     584K   32154 1     sleeping  0[4]       0.00000  0.00000    501 3293       178    127        55         1050       296        637        142     1         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32144  sysmond          0.0  00:00.10 2     1    14     516K   0B     512K   32144 1     sleeping  0[0]       0.00000  0.00000    0   751        105    3132       1764       3314       2727       988        29      9         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32137  dmd              0.0  00:00.25 2     1    57     2460K  0B     2456K  32137 1     sleeping  0[4]       0.00000  0.00000    501 4641       229    239        104        3700       877        1969       20      40        0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32136  ScreenTimeAgent  0.0  00:00.36 2     1    92     3988K  0B     3984K  32136 1     sleeping  0[4]       0.00000  0.00000    501 6185       322    361        124        4324       1047       2142       94      46        0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32135  secinitd         0.0  00:00.09 2     1    39     1176K  0B     848K   32135 1     sleeping  0[10]      0.00000  0.00000    501 2979       129    267        103        1971       559        407        3       6         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32134  ScreenTimeWidget 0.0  00:00.63 6     5/1  96     5920K  0B     5900K  32134 1     sleeping *3[7]       0.00000  0.00000    501 13146      623    1133       498        3589       1387       1941       730     1         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32132  backupd-helper   0.0  00:00.13 4     3    54     1160K  0B     344K   32132 1     sleeping  0[0]       0.00000  0.00000    0   2539       142    1071       565        2328       1675       1250       15      24        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32130  logd_helper      0.0  00:00.04 2     1    20     560K   0B     556K   32130 1     sleeping *0[1]       0.00000  0.00000    0   1317       101    65         31         400        141        199        6       1         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
32119  QuickLookSatelli 0.0  00:00.33 2     1    50     6104K  0B     6100K  32119 1     sleeping  0[3]       0.00000  0.00000    501 5455       203    239        89         3539       501        1727       63      2         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32118  com.apple.quickl 0.0  00:00.31 3     1    81     2360K  0B     1488K  32118 1     sleeping  0[6]       0.00000  0.00000    501 8053       215    586        260        4961       1165       2040       141     9         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32116  pkd              0.0  00:00.27 2     1    65     1964K- 0B     672K   32116 1     sleeping  0[12]      0.00000  0.00000    501 6458       165    514        137        3010       1192       1654       82      4         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32115  fileproviderd    0.0  00:00.28 2     1    76     2404K- 0B     1400K  32115 1     sleeping  0[17]      0.00000  0.00000    501 6510       279    368        130        2782       819        1866       47      7         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32114  bird             0.0  00:00.24 3     2    69     2044K  0B     1132K  32114 1     sleeping  0[15]      0.00000  0.00000    501 5023       180    964        474        3903       1321       1832       40      14        0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32113  com.apple.audio. 0.0  00:00.04 2     1    21     3320K  0B     3316K  32113 1     sleeping  0[2]       0.00000  0.00000    0   1768       126    83         40         609        168        122        0       2         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
